1.1625
1.1254
1.1221
1.1189
1.0749
1.0662
1.06
1.0463
1.0378
1.0372
1.0305
1.0215
0.97691
0.96375
0.96317
0.96055
0.95937
0.9592
0.95913
0.9582
0.94442
0.94393
0.93788
0.92188
0.90545
0.87929
0.8651
0.83621
0.83123
0.71923
