9.0667,10.204
4.8,-4.6933
7.4667,3.9111
6.4,-10.88
11.733,26.596
8.5333,-0.53333
9.6,15.502
2.1333,-8.8178
1.0667,-10.204
0.53333,-10.987
4.8,-8.2133
8,5.5467
2.1333,-13.44
-1.0667,-14.507
-1.0667,-12.551
-3.2,-5.0133
1.0667,-7.8933
1.6,-12.907
-1.6,-15.858
-6.9333,-2.4533
-2.1333,-7.3244
2.1333,-12.409
-1.0667,-10.56
-1.0667,-14.044
-2.6667,-14.293
-8,2.6311
-10.133,14.507
-11.2,17.387
-12.8,25.244
-18.133,76.053
