1.0667,-1.9556
6.4,-1.28
-11.2,21.333
-2.6667,-9.6711
6.6613e-16,-2.1689
5.3333,-3.2
-4.2667,-4.6578
-0.53333,-10.276
-2.1333,-5.8311
13.867,40.64
7.4667,0.39111
0.53333,-8.5333
5.3333,0.035556
-8,9.0667
1.0667,-4.0178
3.858e-15,-4.4089
0.53333,-9.7067
-5.3333,-1.4933
-3.7333,-9.1378
-5.3333,-3.1289
3.2,-6.8978
-6.4,3.6978
-6.9333,3.0933
-9.0667,13.369
-4.4964e-15,-11.271
-4.8,-4.5867
10.667,24.178
5.3333,-0.96
5.3333,-6.2578
4.2667,-6.3644
